,Pos,Titulo,Anio,url,Puntos
278,4,The Battle of Algiers,1966,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,4
279,5,Andrei Rublev,1966,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,3
280,6,Z,1969,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,3
281,7,Fata Morgana,1971,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,3
282,8,Carlito's Way,1993,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,3
283,9,Spirited Away,2001,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,3
284,10,The Exterminating Angel,1962,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,2
285,11,Nine Letters to Berta,1966,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,2
286,12,Entranced Earth,1967,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,2
287,13,Frenzy,1972,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,2
288,14,Wings of Desire,1987,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,2
289,15,Underground,1995,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,2
290,16,First Cow,2019,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,2
291,17,The Wages of Fear,1953,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,1
292,18,8½,1963,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,1
293,19,2001: A Space Odyssey,1968,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,1
294,20,Apocalypse Now,1979,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,1
295,21,Satantango,1994,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,1
296,22,Showgirls,1995,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,1
297,23,The Big Lebowski,1998,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,1
298,24,The Gleaners and I,2000,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,1
299,25,Mystic River,2003,https://letterboxd.com/marioquema/list/top-filmtuiter/detail,1
300,1,An Autumn Afternoon,1962,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,5
301,2,Touch of Evil,1958,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,4
302,3,Rio Bravo,1959,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,4
303,4,Journey to Italy,1954,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,4
304,5,Lost Highway,1997,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,3
305,6,The Shop Around the Corner,1940,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,3
306,7,Heat,1995,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,3
307,8,Wavelength,1967,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,3
308,9,Sorcerer,1977,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,3
309,10,Green Snake,1993,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,2
310,11,Femme Fatale,2002,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,2
311,12,Taste of Cherry,1997,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,2
312,13,Mulholland Drive,2001,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,2
313,14,Vertigo,1958,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,2
314,15,The Mad Songs of Fernanda Hussein,2001,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,2
315,16,I've Always Loved You,1946,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,2
316,17,Route One/USA,1989,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,1
317,18,Floating Weeds,1959,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,1
318,19,Ten Skies,2004,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,1
319,20,Hand Held Day,1975,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,1
320,21,A Brighter Summer Day,1991,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,1
321,22,Tea and Sympathy,1956,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,1
322,23,Tropical Malady,2004,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,1
323,24,The Long Gray Line,1955,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,1
324,25,The Childhood of Maxim Gorky,1938,https://letterboxd.com/will_llermo/list/top-filmtuiter/detail,1
325,1,Magic Mike XXL,2015,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,5
326,2,A Moment of Innocence,1996,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,4
327,3,Stagecoach,1939,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,4
328,4,Opening Night,1977,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,4
329,5,4:44 Last Day on Earth,2011,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,3
330,6,Grass,2018,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,3
331,7,The Matrix,1999,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,3
332,8,An Affair to Remember,1957,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,3
333,9,The Bride of Frankenstein,1935,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,3
334,10,Martin Eden,2019,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,2
335,11,Jamon Jamon,1992,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,2
336,12,Body Double,1984,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,2
337,13,Miss Oyu,1951,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,2
338,14,The Beach Bum,2019,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,2
339,15,Pain and Glory,2019,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,2
340,16,Crash,1996,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,2
341,17,Breathless,1960,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,1
342,18,Wild at Heart,1990,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,1
343,19,Pain & Gain,2013,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,1
344,20,The Social Network,2010,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,1
345,21,Rear Window,1954,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,1
346,22,Memoria,2021,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,1
347,23,Punch-Drunk Love,2002,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,1
348,24,Once Upon a Time… in Hollywood,2019,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,1
349,25,"Night Is Short, Walk on Girl",2017,https://letterboxd.com/kaarlenberg/list/top-filmtuiter/detail,1
350,1,Seven Samurai,1954,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,5
351,2,Mulholland Drive,2001,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,4
352,3,1900,1976,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,4
353,4,Cries and Whispers,1972,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,4
354,5,Our Daily Bread,1934,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,3
355,6,Love and Death,1975,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,3
356,7,Millennium Mambo,2001,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,3
357,8,Barry Lyndon,1975,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,3
358,9,Raging Bull,1980,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,3
359,10,There Will Be Blood,2007,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,2
360,11,Pierrot le Fou,1965,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,2
361,12,Cœur fidèle,1923,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,2
362,13,The Son's Room,2001,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,2
363,14,Main Street,1956,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,2
364,15,Memories of Murder,2003,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,2
365,16,Her,2013,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,2
366,17,The Apartment,1960,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,1
367,18,The Human Condition I: No Greater Love,1959,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,1
368,19,The Passion of Joan of Arc,1928,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,1
369,20,A Streetcar Named Desire,1951,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,1
370,21,A Night at the Opera,1935,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,1
371,22,L'Avventura,1960,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,1
372,23,In a Lonely Place,1950,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,1
373,24,Spellbound,1945,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,1
374,25,Rocco and His Brothers,1960,https://letterboxd.com/Colmener/list/top-filmtuiter/detail,1
375,1,Inland Empire,2006,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,5
376,2,Good Morning,1959,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,4
377,3,History Is Made at Night,1937,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,4
378,4,Goodbye to Language,2014,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,4
379,5,Man's Favorite Sport?,1964,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,3
380,6,She Wore a Yellow Ribbon,1949,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,3
381,7,The Cardinal,1963,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,3
382,8,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,3
383,9,Ministry of Fear,1944,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,3
384,10,Ride Lonesome,1959,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,2
385,11,Sorcerer,1977,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,2
386,12,Time and Tide,2000,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,2
387,13,Passion,2012,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,2
388,14,I Hired a Contract Killer,1990,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,2
389,15,Los Angeles Plays Itself,2003,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,2
390,16,Retribution,2006,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,2
391,17,Elephant,2003,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,1
392,18,Hapax Legomena I: (nostalgia),1971,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,1
393,19,"Hail, Sarajevo",1993,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,1
394,20,Les Deux mémoires,1974,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,1
395,21,Inferno,1980,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,1
396,22,Dog Star Man,1965,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,1
397,23,Ten Skies,2004,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,1
398,24,Ghost,1984,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,1
399,25,The Set-Up,1949,https://letterboxd.com/DanielEscaners/list/top-filmtuiter/detail,1
400,1,My Darling Clementine,1946,https://letterboxd.com/Batty/list/top-filmtuiter/detail,5
401,2,French Cancan,1955,https://letterboxd.com/Batty/list/top-filmtuiter/detail,4
402,3,Two in the Shadow,1967,https://letterboxd.com/Batty/list/top-filmtuiter/detail,4
403,4,North by Northwest,1959,https://letterboxd.com/Batty/list/top-filmtuiter/detail,4
404,5,An Autumn Afternoon,1962,https://letterboxd.com/Batty/list/top-filmtuiter/detail,3
405,6,Only Angels Have Wings,1939,https://letterboxd.com/Batty/list/top-filmtuiter/detail,3
406,7,Nostos: The Return,1989,https://letterboxd.com/Batty/list/top-filmtuiter/detail,3
407,8,Sansho the Bailiff,1954,https://letterboxd.com/Batty/list/top-filmtuiter/detail,3
408,9,Céline and Julie Go Boating,1974,https://letterboxd.com/Batty/list/top-filmtuiter/detail,3
409,10,"Sherlock, Jr.",1924,https://letterboxd.com/Batty/list/top-filmtuiter/detail,2
410,11,Antigone,1992,https://letterboxd.com/Batty/list/top-filmtuiter/detail,2
411,12,L'Argent,1983,https://letterboxd.com/Batty/list/top-filmtuiter/detail,2
412,13,Hovering Over the Water,1986,https://letterboxd.com/Batty/list/top-filmtuiter/detail,2
413,14,Journey to Italy,1954,https://letterboxd.com/Batty/list/top-filmtuiter/detail,2
414,15,Pierrot le Fou,1965,https://letterboxd.com/Batty/list/top-filmtuiter/detail,2
415,16,An Autumn Tale,1998,https://letterboxd.com/Batty/list/top-filmtuiter/detail,2
416,17,Orpheus,1950,https://letterboxd.com/Batty/list/top-filmtuiter/detail,1
417,18,PlayTime,1967,https://letterboxd.com/Batty/list/top-filmtuiter/detail,1
418,19,Enthusiasm,1930,https://letterboxd.com/Batty/list/top-filmtuiter/detail,1
419,20,El sur,1983,https://letterboxd.com/Batty/list/top-filmtuiter/detail,1
420,21,A Brighter Summer Day,1991,https://letterboxd.com/Batty/list/top-filmtuiter/detail,1
421,22,Finis Terrae,1929,https://letterboxd.com/Batty/list/top-filmtuiter/detail,1
422,23,Porco Rosso,1992,https://letterboxd.com/Batty/list/top-filmtuiter/detail,1
423,24,India Song,1975,https://letterboxd.com/Batty/list/top-filmtuiter/detail,1
424,25,Dersu Uzala,1975,https://letterboxd.com/Batty/list/top-filmtuiter/detail,1
425,1,Imitation of Life,1959,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,5
426,2,Army of Shadows,1969,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,4
427,3,Ugetsu,1953,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,4
428,4,City Lights,1931,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,4
429,5,Le Trou,1960,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,3
430,6,The Man Without a Past,2002,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,3
431,7,Pickpocket,1959,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,3
432,8,An Autumn Afternoon,1962,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,3
433,9,Pather Panchali,1955,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,3
434,10,"Dr. Mabuse, the Gambler",1922,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,2
435,11,Notorious,1946,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,2
436,12,"Rome, Open City",1945,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,2
437,13,The Wind Will Carry Us,1999,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,2
438,14,The Children's Hour,1961,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,2
439,15,Once Upon a Time in Anatolia,2011,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,2
440,16,Stagecoach,1939,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,2
441,17,A Grin Without a Cat,1977,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,1
442,18,Arrival,2016,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,1
443,19,Water-Mirror of Granada,1955,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,1
444,20,And Still I Believe,1974,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,1
445,21,Touch of Evil,1958,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,1
446,22,Half of Oscar,2010,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,1
447,23,Wild Strawberries,1957,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,1
448,24,Yearning,1964,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,1
449,25,Juan: As if nothing ever happened,1987,https://letterboxd.com/MarioIglesias/list/top-filmtuiter/detail,1
450,1,Out 1,1971,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,5
451,2,The Shop Around the Corner,1940,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,4
452,3,"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",1975,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,4
453,4,My Night at Maud's,1969,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,4
454,5,The Man Who Shot Liberty Valance,1962,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,3
455,6,The Mother and the Whore,1973,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,3
456,7,"Dr. Mabuse, the Gambler",1922,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,3
457,8,An Autumn Afternoon,1962,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,3
458,9,North by Northwest,1959,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,3
459,10,Rio Bravo,1959,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,2
460,11,Yi Yi,2000,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,2
461,12,The Best Years of Our Lives,1946,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,2
462,13,Journey to Italy,1954,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,2
463,14,Benilde or the Virgin Mother,1975,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,2
464,15,There's Always Tomorrow,1955,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,2
465,16,The Eternal Breasts,1955,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,2
466,17,Echoes of Silence,1965,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,1
467,18,Yearning,1964,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,1
468,19,The Earrings of Madame de...,1953,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,1
469,20,7th Heaven,1927,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,1
470,21,In Praise of Love,2001,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,1
471,22,Back Street,1932,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,1
472,23,The Time to Live and the Time to Die,1985,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,1
473,24,The Rules of the Game,1939,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,1
474,25,The Tree of Wooden Clogs,1978,https://letterboxd.com/danielquinn/list/top-filmtuiter/detail,1
475,1,Melancholia,2011,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,5
476,2,In the Mood for Love,2000,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,4
477,3,Cœur fidèle,1923,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,4
478,4,Street Angel,1928,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,4
479,5,Red Angel,1966,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,3
480,6,The Bitter Tea of General Yen,1933,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,3
481,7,The Adventures of Prince Achmed,1926,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,3
482,8,The Naked Island,1960,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,3
483,9,Morocco,1930,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,3
484,10,Ethel & Ernest,2016,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,2
485,11,Broken Blossoms,1919,https://letterboxd.com/Carlos_/list/top-filmtuiter/detail,2
