Votos;Id_peli;Titulo;Popularidad;Rating;Fecha;Duracion;Pais;Idioma;Presupuesto;Ganancia;Generos;Director;Casting;Guion;Montaje;DOP;Resumen
1;378;Raising Arizona;17.109;7.028;1987;94;United States of America;English;6000000;29180280;['Comedy', 'Crime'];['Joel Coen'];"['Nicolas Cage', 'Holly Hunter', 'Trey Wilson', 'John Goodman', 'William Forsythe', 'Sam McMurray', 'Frances McDormand', ""Randall 'Tex' Cobb"", 'T.J. Kuhn', 'Lynne Kitei', 'Peter Benedek', ""Charles 'Lew' Smith"", 'Warren Keith', 'Henry Kendrick', 'Sidney Dawson', 'Richard Blake', 'Troy Nabors', 'Mary Seibel', ""John O'Donnal"", 'Keith Jandacek', 'Warren Forsythe', 'Ruben Young', 'Dennis Sullivan', 'Richard Alexander', 'Rusty Lee', 'James Yeater', 'Bill Andres', 'Carver Barns', 'Margaret H. McCormack', 'Bill Rocz', 'Mary F. Glenn', 'Jeremy Babendure', 'Bill Dobbins', 'Ralph Norton', 'Henry Tank', 'Frank Outlaw', 'Todd Michael Bodgers', 'M. Emmet Walsh', 'Robert Gray', 'Katie Thrasher', 'Derek Russell', 'Nicole Russell', 'Zachary Sanders', 'Noell Sanders', 'Cody Ranger', 'Jeremy Arendt', 'Ashley Hammon', 'Crystal Hiller', 'Olivia Hughes', 'Emily Malin', 'Melanie Malin', 'Craig McLaughlin', 'Adam Savageau', 'Benjamin Savageau', 'David Schneider', 'Michael Stewart', 'William Preston Robertson', 'Ron Cobert']";['Joel Coen', 'Ethan Coen'];['Michael R. Miller'];['Barry Sonnenfeld'];When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.
1;548;Rashomon;16.873;8.15;1950;88;Japan;日本語;250000;96568;['Crime', 'Drama', 'Mystery'];['Akira Kurosawa'];['Toshirō Mifune', 'Machiko Kyō', 'Takashi Shimura', 'Masayuki Mori', 'Minoru Chiaki', 'Kichijirô Ueda', 'Noriko Honma', 'Daisuke Katō'];['Akira Kurosawa', 'Shinobu Hashimoto'];['Akira Kurosawa'];['Kazuo Miyagawa'];"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife."
1;285988;Reason Over Passion;0.6;5.3;1969;83;Canada;Français;0;0;['Documentary'];['Joyce Wieland'];['Pierre Elliott Trudeau'];[];['Joyce Wieland'];['Joyce Wieland'];"The film consists primarily of degraded footage of landscapes shot from vehicles moving across the country; meanwhile, 537 computer-generated permutations of the film’s title appear like subtitles—the letters are scrambled over and over again, undermining the meaning of Pierre Trudeau's infamous motto."
1;74126;Record of a Tenement Gentleman;3.847;7.1;1947;72;Japan;日本語;0;0;['Comedy', 'Drama'];['Yasujirō Ozu'];['Chōko Iida', 'Hohi Aoki', 'Mitsuko Yoshikawa', 'Chishū Ryū', 'Eitarō Ozawa', 'Reikichi Kawamura', 'Hideko Mimura', 'Takeshi Sakamoto', 'Eiko Takamatsu', 'Taiji Tonoyama', 'Seiji Nishimura', 'Yoshino Tani'];['Yasujirō Ozu', 'Tadao Ikeda'];['Yoshi Sugihara'];['Yûharu Atsuta'];An errant salaryman's son gets lost until a man from the Tokyo tenements brings him to vendor Tane, who's reluctant to let the kid board.
1;209744;Recreation;1.4;5.3;1956;2;United States of America;Français;0;0;['Animation'];['Robert Breer'];[];[];[];[];Featuring a commentary by Noël Burch (in nonsense French), Recreation's rapid-fire montage of single-frame images of incredible density and intensity has been compared to contemporary Beat poetry.
1;331354;Requirements to Be a Normal Person;6.192;6.457;2015;90;Spain;Español;0;0;['Comedy'];['Leticia Dolera'];['Leticia Dolera', 'Manuel Burque', 'Miki Esparbé', 'Alexandra Jiménez', 'David Verdaguer', 'Núria Gago', 'Sílvia Munt', 'Carmen Machi', 'José Luis García Pérez', 'Jorge Suquet', 'Blanca Apilánez', 'Antonio Barroso'];['Leticia Dolera'];[];[];Maria is 30 years old, she is a peculiar person and has one goal: become a normal person. But first of all she must discover what is exactly this. Which kind of person is she? Is she a normal person? What does exactly means? That question goes deeper into her mind. After she lists every requirements, she proposes to reach them. In that journey she will find her brother's help, Alex, a 25 years old boy who is mentally challenged and achieves every list requirements. She meets Borja as well, a boy obsessed with diets and lose weight. They will make a curious pact: she helps him to live an active and healthy live, and he helps her to meet her goal: become a normal person.
1;934;Rififi;10.545;7.882;1955;118;France;English;200000;460000;['Drama', 'Action', 'Crime'];['Jules Dassin'];['Jean Servais', 'Carl Möhner', 'Robert Manuel', 'Janine Darcey', 'Pierre Grasset', 'Robert Hossein', 'Marcel Lupovici', 'Dominique Maurin', 'Magali Noël', 'Marie Sabouret', 'Claude Sylvain', 'Jules Dassin', 'Armandel', 'Alain Bouvette', 'Alice Garan', 'André Dalibert', 'Jacques David', 'Émile Genevois', 'Marcelle Hainia', 'Marcel Lesieur', 'Daniel Mendaille', 'Huguette Montréal', 'Lita Recio', 'Fernand Sardou', 'Jacques Besnard', 'Teddy Bilis', 'Marcel Rouzé', 'Roger Rudel'];['Auguste Le Breton', 'René Wheeler'];['Roger Dwyre'];['Philippe Agostini'];Out of prison after a five-year stretch, jewel thief Tony turns down a quick job his friend Jo offers him, until he discovers that his old girlfriend Mado has become the lover of local gangster Pierre Grutter during Tony's absence. Expanding a minor smash-and-grab into a full-scale jewel heist, Tony and his crew appear to get away clean, but their actions after the job is completed threaten the lives of everyone involved.
1;125318;River of Gold;0.6;6.5;1998;97;Brazil;Português;0;0;['Drama'];['Paulo Rocha'];['Isabel Ruth', 'Lima Duarte', 'Joana Bárcia', 'José Mário Branco', 'António Capelo', 'João Cardoso', 'Saguenail', 'Diana Sá', 'João Pedro Bénard'];['Paulo Rocha', 'Regina Guimarães', 'Cláudia Tomaz'];['Paulo Rocha', 'Edgar Feldman', 'Cláudia Tomaz'];[];Carolina, an aging local grande dame who works at a crossing point on the titular river, marries another late-in-life character, the dredging-boat operator Antonio. Not long after their union, she becomes intensely jealous of Antonio's fondness for their winsome goddaughter, Joana, and insinuates herself into a relationship brewing between Joana and a mystical gypsy gold salesman. Soon, tempers are flaring, mystical secrets are being revealed and death is hovering over the central characters.
1;86409;Romancing in Thin Air;3.844;5.2;2012;111;China;广州话 / 廣州話;0;0;['Romance', 'Drama'];['Johnnie To'];['Louis Koo', 'Sammi Cheng', 'Gao Yuanyuan', 'Baoqiang Wang', 'Li Guangjie', 'Ji Chen', 'Wilfred Lau', 'Oscar Ka Li', 'Tien Niu', 'Elain Kin Yi Tsang', 'Huang Yi'];['Yau Nai-hoi', 'Wai Ka-fai', 'Jevons Au Man-Kit'];['David M. Richardson', 'Allen Leung'];[];After his new bride dumps him at their wedding reception, a heartbroken actor winds up in the mountains, where he meets and falls in love with a widowed fan.
1;63153;Rosa la Rose, Public Girl;3.093;5.5;1986;92;France;Français;0;0;['Drama'];['Paul Vecchiali'];['Marianne Basler', 'Jean Sorel', 'Pierre Cosso', 'Laurent Lévy', 'Catherine Lachens', 'Evelyne Buyle', 'Pierre Oudrey', 'Heinz Schwarzinger', 'Régine Benedetti', 'Jean-Louis Rolland', 'Jean Bollery', 'Pascal Guiomar', 'René Joly', 'Stéphane Jobert', 'Даниель Брике', 'Michel Valette', 'Jacques Nolot', 'Noël Simsolo'];[];[];['Renato Berta', 'Georges Strouvé'];Rosa la Rose is the most beautiful prostitute of Les Halles. Every client wants her and she accepts everything. Her pimp is a sympathetic and generous man and there is not much to tell about Rosa’s life. Until one day she meets Julien, a young guy, and falls in love with him. But will it be worthy to leave her life for a madness love?
1;805;Rosemary's Baby;19.404;7.82;1968;138;United States of America;English;3200000;33395426;['Drama', 'Horror', 'Thriller'];['Roman Polanski'];"['Mia Farrow', 'John Cassavetes', 'Ruth Gordon', 'Sidney Blackmer', 'Maurice Evans', 'Ralph Bellamy', 'Victoria Vetri', 'Patsy Kelly', 'Elisha Cook Jr.', 'Emmaline Henry', 'Charles Grodin', 'Hanna Landy', 'Phil Leeds', ""D'Urville Martin"", 'Hope Summers', 'Marianne Gordon', 'Wende Wagner', 'William Castle', 'Tony Curtis', 'Clay Tanner']";['Roman Polanski'];"[""Sam O'Steen"", 'Bob Wyman']";['William A. Fraker'];A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.
1;43981;Salaam Cinema;1.554;6.6;1995;75;Iran;فارسی;0;0;['Documentary', 'Drama', 'Comedy'];['Mohsen Makhmalbaf'];['Shaghayeh Djodat', 'Behzad Dorani', 'Feizola Gashghai', 'Maryam Keyhan', 'Mohsen Makhmalbaf', 'M.H. Mokhtarian', 'Kambiz Shabankare', 'Mirhadi Tayebi', 'Azadeh Zanganeh', 'Moharram Zaynalzadeh'];[];['Mohsen Makhmalbaf'];['Mahmoud Kalari'];Makhmalbaf puts an advertisement in the papers calling for an open casting for his next movie. However when hundreds of people show up, he decides to make a movie about the casting and the screen tests of the would-be actors.
1;363504;Salomé;0.716;4.0;1976;65;France;No Language;0;0;['Drama'];['Teo Hernández'];['Monica Carpiaux', 'Carlos Palacio', 'Mona Thomas', 'Michel Nedjar'];[];['Teo Hernández'];[];"This film is not an illustration of a historical narrative or a play but it is structured by its own dynamic and three basic elements: light, color and projection speed. Through their interaction it is the viewer.  The film offers a questioning:  1) it generates that is to say, its own history;  2) the imagination of the viewer and his glance;  3) the only Outside questioned: the fate of the image that is his only chance to be. (...)"
1;29993;Samson and Delilah;28.248;6.5;1949;134;United States of America;English;3000000;11500000;['Drama', 'Romance', 'Adventure'];['Cecil B. DeMille'];"['Hedy Lamarr', 'Victor Mature', 'George Sanders', 'Angela Lansbury', 'Henry Wilcoxon', 'Olive Deering', 'Fay Holden', 'Julia Faye', 'Russ Tamblyn', 'William Farnum', 'Lane Chandler', 'Moroni Olsen', 'Francis McDonald', ""William 'Wee Willie' Davis"", 'John Miljan', 'Arthur Q. Bryan', 'Kasey Rogers', 'Victor Varconi', 'John Parrish', 'Frank Wilcox', 'Russell Hicks', 'Boyd Davis', 'Bert Moorhouse', 'Fritz Leiber', 'Mike Mazurki', 'Davison Clark', 'George Reeves', 'Pedro de Cordoba', 'Frank Reicher', 'Colin Tapley', 'Dorothy Adams', 'Claire Du Brey']";['Fredric M. Frank'];['Anne Bauchens'];['George Barnes'];When strongman Samson rejects the love of the beautiful Philistine woman Delilah, she seeks vengeance that brings horrible consequences they both regret. The classic story of Samson and Delilah as told by Cecil B. DeMille.
1;102389;Scenes from Under Childhood, Section One;1.878;4.3;1968;24;United States of America;No Language;0;0;[];['Stan Brakhage'];[];[];[];[];"A visualization of the inner world of foetal beginnings, the infant, the baby, the child - a shattering of the ""myths of childhood"" through revelation of the extremes of violent terror and overwhelming joy of that world darkened to most adults by their sentimental remembering of it ... a ""tone poem"" for the eye - very inspired by the music of Oliver Messiaen."
1;133919;Scenes from a Marriage;8.45;8.2;1974;169;Sweden;svenska;150000;0;['Drama', 'Romance'];['Ingmar Bergman'];['Liv Ullmann', 'Erland Josephson', 'Bibi Andersson', 'Jan Malmsjö', 'Gunnel Lindblom', 'Wenche Foss', 'Bertil Norström', 'Anita Wall', 'Rossana Mariano', 'Lena Bergman', 'Ingmar Bergman', 'Barbro Hiort af Ornäs'];[];['Siv Lundgren'];['Sven Nykvist'];Johan and Marianne are married and seem to have it all. Their happiness, however, is a façade for a troubled relationship, which becomes even rockier when Johan admits that he's having an affair. Before long, the spouses separate and move towards finalizing their divorce, but they make attempts at reconciling. Even as they pursue other relationships, Johan and Marianne realize that they have a significant bond, but also many issues that hinder that connection.
1;87193;Screwball Squirrel;2.518;6.0;1944;7;United States of America;[];0;0;['Animation', 'Comedy'];['Tex Avery'];['Wally Maher', 'Dick Nelson', 'Cal Howard'];[];['Fred MacAlpin'];[];A crazy squirrel provokes a dog into trying to catch him throughout the picture.
1;222226;Sea Countrymen;0.926;5.6;1955;11;Italy;Italiano;0;0;['Documentary'];['Vittorio De Seta'];[];[];[];['Vittorio De Seta'];Sicily, Granitola, 1955. At the first light of dawn, the fishermen set out in their boats for open water, timing the rhythm of their oars to murmured chants. They set their nets in the sea, regulate the cords, organize the boats in a square. The men’s work becomes increasingly harder as the tuna are hoisted onto the boats, wriggling, beating their tails until death arrives and the water is tinged with blood.
1;20620;Seconds;9.214;7.386;1966;107;United States of America;English;0;0;['Science Fiction', 'Thriller'];['John Frankenheimer'];['Rock Hudson', 'Salome Jens', 'John Randolph', 'Will Geer', 'Jeff Corey', 'Richard Anderson', 'Murray Hamilton', 'Karl Swenson', 'Khigh Dhiegh', 'Frances Reid', 'Wesley Addy', 'John Lawrence', 'Elisabeth Fraser', 'Dodie Heath', 'Robert Brubaker', 'Jane Wald', 'Dorothy Morris'];['Lewis John Carlino'];['Ferris Webster', 'David Newhouse'];['James Wong Howe'];A secret organisation offers wealthy people a second chance at life. The customer picks out someone they want to be and the organisation surgically alters the customer to look like the intended person, stages the customer's death, gets rid of the intended person and the customer takes on a new life.
1;103794;Serpent's Path;1.4;6.8;1998;85;Japan;日本語;0;0;['Crime', 'Thriller'];['Kiyoshi Kurosawa'];['Show Aikawa', 'Teruyuki Kagawa', 'Yûrei Yanagi', 'Shirô Shimomoto', 'Hua Rong Weng'];[];['Kan Suzuki'];['Masaki Tamura'];Miyashita, a former low-level yakuza member, has tracked down and kidnapped his daughter's murderer with help of his friend Nijima. But others are soon implicated in the death, leading the pair further down a violent path of revenge.
1;1412;Sex, Lies, and Videotape;19.583;6.9;1989;101;United States of America;English;1200000;24741667;['Drama'];['Steven Soderbergh'];['Andie MacDowell', 'Peter Gallagher', 'James Spader', 'Laura San Giacomo', 'Ron Vawter', 'Steven Brill', 'Alexandra Root', 'Earl T. Taylor', 'David Foil'];[];['Steven Soderbergh'];['Walt Lloyd'];A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.
1;36281;Shara;2.782;6.2;2003;100;Japan;日本語;0;0;['Drama'];['Naomi Kawase'];['Kohei Fukungaga', 'Yuka Hyyoudo', 'Naomi Kawase', 'Katsuhisa Namase', 'Kanako Higuchi'];[];['Shotaru Anraku'];['Yutaka Yamazaki'];The Aso family live in the old town of Nara. One Day, Kei, one of the Aso's twin boys suddenly disappears. Five years later seventeen-year old Shun, the remaining twin, is an art student. He now has to move forward with his life, together with his childhood friend, Yu.
1;118010;Shark Hunters;1.462;6.55;1963;100;Mexico;Español;0;0;['Drama'];['Luis Alcoriza'];['Julio Aldama', 'Dacia González', 'Tito Junco', 'Amanda del Llano', 'Noé Murayama', 'Alfredo Varela', 'Eric del Castillo', 'Enrique Lucero', 'Aurora Clavel', 'Conchita Gentil Arcos', 'Mario Zebadúa', 'Amado Zumaya', 'Irma Serrano', 'Sadi Dupeyrón', 'Yolanda Ortiz'];[];['Carlos Savage'];['Raúl Martínez Solares'];Aurelio is a shark fisherman who works very hard to send money to his family in the city and keep Manela, his young lover on the coast. One day, he decides to move to the big city.
1;369557;Sing Street;14.901;7.902;2016;106;United States of America;English;4000000;13624522;['Comedy', 'Romance', 'Drama', 'Music'];['John Carney'];['Ferdia Walsh-Peelo', 'Lucy Boynton', 'Maria Doyle Kennedy', 'Aidan Gillen', 'Jack Reynor', 'Kelly Thornton', 'Ben Carolan', 'Mark McKenna', 'Percy Chamburuka', 'Conor Hamilton', 'Kyle Bradley Donaldson', 'Karl Rice', 'Ian Kenny', 'Don Wycherley', 'Lydia McGuinness', 'Connor Hamilton', 'Pádraig J. Dunne', 'Marcella Plunkett', 'Keith McErlean', 'Eva-Jane Gaffney', 'Des Keogh', 'Kian Murphy', 'Peter Campion', 'Paul Roe'];[];['Andrew Marcus', 'Julian Ulrichs'];['Yaron Orbach'];A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.
1;11700;Smiles of a Summer Night;7.331;7.489;1955;109;Sweden;svenska;0;0;['Comedy', 'Romance'];['Ingmar Bergman'];['Gunnar Björnstrand', 'Ulla Jacobsson', 'Eva Dahlbeck', 'Harriet Andersson', 'Margit Carlqvist', 'Jarl Kulle', 'Åke Fridell', 'Björn Bjelfvenstam', 'Naima Wifstrand', 'Jullan Kindahl', 'Gull Natorp', 'Birgitta Valberg', 'Bibi Andersson', 'Gunnar Nielsen', 'Gösta Prüzelius', 'Svea Holst', 'Mona Malm', 'Lena Söderblom', 'Josef Norman', 'Yngve Nordwall', 'Hans Strååt', 'Lisa Lundholm', 'Börje Mellvig', 'David Erikson', 'Arne Lindblad', 'Einar Söderbäck', 'Sten Gester', 'Mille Schmidt', 'John Melin', 'Ulf Johansson', 'Anders Wulff', 'Viveca Heister', 'Birgitta Hellerstedt', 'Carl-Gustaf Lindstedt'];['Ingmar Bergman'];['Oscar Rosander'];['Gunnar Fischer'];Early in the 20th century, middle-aged lawyer Fredrik Egerman and his young wife, Anne, have still not consummated their marriage, while Fredrik's son finds himself increasingly attracted to his new stepmother. To make matters worse, Fredrik's old flame Desiree makes a public bet that she can seduce him at a romantic weekend retreat where four couples convene, swapping partners and pairing off in unexpected ways.
1;8688;Snake Eyes;11.964;6.1;1998;98;Canada;English;73000000;103891409;['Thriller', 'Crime', 'Mystery'];['Brian De Palma'];['Nicolas Cage', 'Gary Sinise', 'John Heard', 'Carla Gugino', 'Stan Shaw', 'Kevin Dunn', 'Michael Rispoli', 'Joel Fabiani', 'Luis Guzmán', 'David Anthony Higgins', 'Mike Starr', 'Tamara Tunie', 'Chip Zien', 'Michaella Bassey', 'Paul Joseph Bernardo', 'Jernard Burks', 'Mark Camacho', 'Desmond Campbell', 'Jean-Paul Chartrand', 'Chip Chuipka', 'Deano Clavet', 'Tara Ann Culp', 'Kelly Deadmon', 'Frédérick de Grandpré', 'Sébastien Delorme', 'Adam C. Flores', 'George Fourniotis', 'Kenneth Glegg', 'Alain Goulem', 'Dean Hagopian', 'Jayne Heitmeyer', 'Eric Hoziel', 'Byron Johnson', 'Guy Kelada', 'Sylvain Landry', 'Cary Lawrence', 'Robert Norman', 'Richard Lemire', 'Christopher B. MacCabe', 'Sylvain Massé', 'Patrick McDade', 'William J. McKeon III', 'Peter McRobbie', 'Christian Napoli', 'Lance E. Nichols', 'Jason Nuzzo', 'Patrick Parent', 'Peter Patrikios', 'Jacynthe René', 'Stephen Spreekmeester', 'Eva Tep', 'John Thaddeus', 'James Whelan', 'Brian Anthony Wilson', 'Richard Zeman'];['David Koepp'];['Bill Pankow'];['Stephen H. Burum'];All bets are off when corrupt homicide cop Rick Santoro witnesses a murder during a boxing match. It's up to him and lifelong friend and naval intelligence agent Kevin Dunne to uncover the conspiracy behind the killing. At every turn, Santoro makes increasingly shocking discoveries that even he can't turn a blind eye to.
